ticket_id,created_date,channel,category,priority,agent,team,first_response_minutes,resolution_hours,status,resolved_date,csat_score,region,country,response_sla_met,resolution_sla_met,month,week,day_of_week,hour_of_day
TKT-003898,2024-11-06 06:00:00,Chat,Cancellation Request,Medium,Agent_012,Team_Beta,28.806269134614176,10.905544606305533,In Progress,,,APAC,Singapore,True,True,2024-11,2024-11-04/2024-11-10,Wednesday,6
TKT-003899,2024-12-20 23:00:00,Social Media,Property Question,Low,Agent_002,Team_Alpha,270.9439086748161,34.339258715638444,Resolved,2024-12-22 09:20:21.331376,1.0,APAC,Japan,False,False,2024-12,2024-12-16/2024-12-22,Friday,23
TKT-003900,2024-01-14 02:00:00,Chat,Refund Request,Medium,Agent_010,Team_Gamma,1.021331260862996,98.37225341973229,Resolved,2024-01-18 04:22:20.112311,1.0,APAC,India,True,False,2024-01,2024-01-08/2024-01-14,Sunday,2
TKT-003901,2024-02-17 06:00:00,Phone,Payment Issue,Medium,Agent_021,Team_Alpha,36.862647225734406,47.08416565022921,Escalated,,,APAC,India,False,False,2024-02,2024-02-12/2024-02-18,Saturday,6
TKT-003902,2024-07-22 04:00:00,Chat,Cancellation Request,Medium,Agent_023,Team_Delta,46.29072852297778,16.861435384088246,In Progress,,,APAC,Singapore,False,True,2024-07,2024-07-22/2024-07-28,Monday,4
TKT-003903,2024-12-03 14:00:00,Chat,General Inquiry,Low,Agent_001,Team_Alpha,45.67788636458549,43.20222097755925,Resolved,2024-12-05 09:12:07.995519,1.0,APAC,Australia,False,False,2024-12,2024-12-02/2024-12-08,Tuesday,14
TKT-003904,2024-12-13 19:00:00,Chat,Technical Issue,Low,Agent_001,Team_Beta,41.18113649604067,126.0818073615118,Resolved,2024-12-19 01:04:54.506501,3.0,EMEA,France,False,False,2024-12,2024-12-09/2024-12-15,Friday,19
TKT-003905,2024-08-21 00:00:00,Chat,Booking Modification,Low,Agent_020,Team_Alpha,80.91178743558883,24.024791191214344,Resolved,2024-08-22 00:01:29.248288,4.0,APAC,India,False,False,2024-08,2024-08-19/2024-08-25,Wednesday,0
TKT-003906,2024-03-12 20:00:00,Phone,Booking Modification,Medium,Agent_015,Team_Gamma,9.321646152224583,2.5778685507709165,Resolved,2024-03-12 22:34:40.326783,2.0,EMEA,Germany,True,True,2024-03,2024-03-11/2024-03-17,Tuesday,20
TKT-003907,2024-05-19 07:00:00,Social Media,Payment Issue,Low,Agent_022,Team_Beta,75.76024398251543,28.38725277605776,Resolved,2024-05-20 11:23:14.109994,5.0,EMEA,UK,False,False,2024-05,2024-05-13/2024-05-19,Sunday,7
TKT-003908,2024-02-06 22:00:00,Chat,Refund Request,High,Agent_025,Team_Delta,21.72416295265494,4.828371639684732,Resolved,2024-02-07 02:49:42.137903,2.0,APAC,Singapore,True,True,2024-02,2024-02-05/2024-02-11,Tuesday,22
TKT-003909,2024-01-31 01:00:00,Email,Payment Issue,High,Agent_001,Team_Alpha,28.003275941838837,2.869011945945728,Resolved,2024-01-31 03:52:08.443005,3.0,APAC,Japan,True,True,2024-01,2024-01-29/2024-02-04,Wednesday,1
TKT-003910,2024-11-15 22:00:00,Email,Booking Modification,Low,Agent_021,Team_Alpha,58.36745520984936,36.136252756914885,Resolved,2024-11-17 10:08:10.509925,1.0,EMEA,Germany,False,False,2024-11,2024-11-11/2024-11-17,Friday,22
TKT-003911,2024-05-19 21:00:00,Social Media,Account Access,Medium,Agent_009,Team_Delta,43.22287633620982,8.727334995147519,In Progress,,,Americas,Canada,False,True,2024-05,2024-05-13/2024-05-19,Sunday,21
TKT-003912,2024-02-06 06:00:00,Phone,Booking Modification,Medium,Agent_024,Team_Delta,1.0,2.613591447280664,Resolved,2024-02-06 08:36:48.929210,3.0,Americas,USA,True,True,2024-02,2024-02-05/2024-02-11,Tuesday,6
TKT-003913,2024-10-08 07:00:00,Email,Booking Modification,Medium,Agent_007,Team_Alpha,35.96810850912908,5.000143649819424,Resolved,2024-10-08 12:00:00.517139,4.0,Americas,Brazil,False,True,2024-10,2024-10-07/2024-10-13,Tuesday,7
TKT-003914,2024-01-21 17:00:00,Phone,Payment Issue,Low,Agent_016,Team_Delta,443.80519506191393,180.21177374204484,In Progress,,,EMEA,Germany,False,False,2024-01,2024-01-15/2024-01-21,Sunday,17
TKT-003915,2024-03-14 04:00:00,Phone,Payment Issue,Low,Agent_016,Team_Beta,44.92220749918028,71.50751825731916,Escalated,,,Americas,USA,False,False,2024-03,2024-03-11/2024-03-17,Thursday,4
TKT-003916,2024-02-16 13:00:00,Chat,Cancellation Request,Low,Agent_013,Team_Gamma,108.39787018461315,18.111733015202063,In Progress,,,APAC,Thailand,False,True,2024-02,2024-02-12/2024-02-18,Friday,13
TKT-003917,2024-04-27 20:00:00,Email,Account Access,Low,Agent_010,Team_Beta,172.40125859550326,21.94344888727707,Resolved,2024-04-28 17:56:36.415994,5.0,EMEA,France,False,True,2024-04,2024-04-22/2024-04-28,Saturday,20
TKT-003918,2024-03-09 15:00:00,Social Media,Refund Request,High,Agent_018,Team_Alpha,14.083146477757222,6.120002909440056,Resolved,2024-03-09 21:07:12.010474,4.0,APAC,Japan,True,True,2024-03,2024-03-04/2024-03-10,Saturday,15
TKT-003919,2024-10-18 08:00:00,Phone,Cancellation Request,Medium,Agent_009,Team_Beta,24.39649153059862,26.836628239826894,In Progress,,,APAC,India,True,False,2024-10,2024-10-14/2024-10-20,Friday,8
TKT-003920,2024-10-09 03:00:00,Email,Cancellation Request,High,Agent_012,Team_Alpha,2.483304236253597,5.236225785396519,Resolved,2024-10-09 08:14:10.412827,1.0,APAC,Thailand,True,True,2024-10,2024-10-07/2024-10-13,Wednesday,3
TKT-003921,2024-01-06 22:00:00,Email,Property Question,Low,Agent_024,Team_Beta,74.76770144836894,129.53122444313516,Resolved,2024-01-12 07:31:52.407995,3.0,APAC,Thailand,False,False,2024-01,2024-01-01/2024-01-07,Saturday,22
TKT-003922,2024-04-25 01:00:00,Chat,Payment Issue,Low,Agent_013,Team_Alpha,41.910172407985584,70.76362465987084,Resolved,2024-04-27 23:45:49.048776,3.0,APAC,Thailand,False,False,2024-04,2024-04-22/2024-04-28,Thursday,1
TKT-003923,2024-05-23 03:00:00,Email,Booking Modification,Medium,Agent_011,Team_Delta,53.57094317659724,58.002823888690884,In Progress,,,APAC,India,False,False,2024-05,2024-05-20/2024-05-26,Thursday,3
TKT-003924,2024-10-02 22:00:00,Phone,Account Access,Low,Agent_015,Team_Beta,69.98879982700001,0.5,Resolved,2024-10-02 22:30:00.000000,1.0,APAC,Australia,False,True,2024-10,2024-09-30/2024-10-06,Wednesday,22
TKT-003925,2024-10-21 13:00:00,Email,Booking Modification,Low,Agent_010,Team_Alpha,227.55824840237366,106.19395199255644,Resolved,2024-10-25 23:11:38.227173,1.0,EMEA,France,False,False,2024-10,2024-10-21/2024-10-27,Monday,13
TKT-003926,2024-07-07 00:00:00,Phone,Booking Modification,Medium,Agent_010,Team_Delta,9.667405827318646,30.676524814998388,Resolved,2024-07-08 06:40:35.489334,5.0,APAC,Japan,True,False,2024-07,2024-07-01/2024-07-07,Sunday,0
TKT-003927,2024-03-18 00:00:00,Social Media,Cancellation Request,Low,Agent_009,Team_Alpha,64.89648682786776,9.070838022095822,Resolved,2024-03-18 09:04:15.016880,4.0,EMEA,UK,False,True,2024-03,2024-03-18/2024-03-24,Monday,0
TKT-003928,2024-04-22 08:00:00,Chat,Cancellation Request,Medium,Agent_025,Team_Beta,36.68967273093087,7.325255390784863,Resolved,2024-04-22 15:19:30.919407,1.0,EMEA,UAE,False,True,2024-04,2024-04-22/2024-04-28,Monday,8
TKT-003929,2024-03-12 13:00:00,Email,Booking Modification,Low,Agent_025,Team_Beta,16.163003431436813,37.5674984514158,In Progress,,,EMEA,UK,True,False,2024-03,2024-03-11/2024-03-17,Tuesday,13
TKT-003930,2024-05-08 00:00:00,Email,Booking Modification,Medium,Agent_003,Team_Alpha,39.893116309383345,3.2030571725478776,Resolved,2024-05-08 03:12:11.005821,1.0,APAC,Thailand,False,True,2024-05,2024-05-06/2024-05-12,Wednesday,0
TKT-003931,2024-04-26 02:00:00,Phone,Cancellation Request,High,Agent_023,Team_Delta,5.156833586118464,9.232989594605744,Resolved,2024-04-26 11:13:58.762541,4.0,APAC,Japan,True,True,2024-04,2024-04-22/2024-04-28,Friday,2
TKT-003932,2024-06-06 23:00:00,Chat,Technical Issue,Low,Agent_016,Team_Gamma,31.29166559513611,75.18015691371586,In Progress,,,APAC,India,False,False,2024-06,2024-06-03/2024-06-09,Thursday,23
TKT-003933,2024-06-10 07:00:00,Email,Payment Issue,High,Agent_012,Team_Alpha,2.295707279336177,3.222284056267138,Resolved,2024-06-10 10:13:20.222603,1.0,Americas,Canada,True,True,2024-06,2024-06-10/2024-06-16,Monday,7
TKT-003934,2024-03-16 06:00:00,Social Media,Cancellation Request,Medium,Agent_017,Team_Alpha,19.377057587301813,1.7369746402759159,Resolved,2024-03-16 07:44:13.108705,5.0,APAC,Japan,True,True,2024-03,2024-03-11/2024-03-17,Saturday,6
TKT-003935,2024-03-03 16:00:00,Email,Property Question,High,Agent_025,Team_Gamma,39.67241638928643,26.9765276136388,Resolved,2024-03-04 18:58:35.499409,5.0,EMEA,Germany,False,False,2024-03,2024-02-26/2024-03-03,Sunday,16
TKT-003936,2024-05-17 20:00:00,Social Media,Refund Request,Low,Agent_015,Team_Alpha,3.779605666911694,20.78311564698543,Resolved,2024-05-18 16:46:59.216329,4.0,APAC,Australia,True,True,2024-05,2024-05-13/2024-05-19,Friday,20
TKT-003937,2024-10-23 13:00:00,Self-Service,Payment Issue,Medium,Agent_025,Team_Beta,86.02195608674644,2.5181649467034593,Resolved,2024-10-23 15:31:05.393808,2.0,Americas,Canada,False,True,2024-10,2024-10-21/2024-10-27,Wednesday,13
TKT-003938,2024-07-29 08:00:00,Chat,Booking Modification,Medium,Agent_003,Team_Beta,22.789654434875676,9.610206444891935,In Progress,,,APAC,India,True,True,2024-07,2024-07-29/2024-08-04,Monday,8
TKT-003939,2024-12-10 07:00:00,Chat,Cancellation Request,High,Agent_005,Team_Delta,12.369409219891278,20.843239868778095,In Progress,,,EMEA,Germany,True,True,2024-12,2024-12-09/2024-12-15,Tuesday,7
TKT-003940,2024-03-11 10:00:00,Self-Service,Technical Issue,Medium,Agent_013,Team_Gamma,32.359761130481495,37.79248439990867,Escalated,,,EMEA,UAE,False,False,2024-03,2024-03-11/2024-03-17,Monday,10
TKT-003941,2024-05-17 15:00:00,Self-Service,Booking Modification,Medium,Agent_024,Team_Alpha,117.00838588926132,15.70961305764634,In Progress,,,APAC,Japan,False,True,2024-05,2024-05-13/2024-05-19,Friday,15
TKT-003942,2024-05-09 17:00:00,Chat,Cancellation Request,High,Agent_006,Team_Beta,22.053572521312255,2.1859138404719527,Resolved,2024-05-09 19:11:09.289826,5.0,APAC,Australia,True,True,2024-05,2024-05-06/2024-05-12,Thursday,17
TKT-003943,2024-11-23 02:00:00,Chat,Booking Modification,Low,Agent_009,Team_Alpha,502.56113135315053,26.421295359420498,Resolved,2024-11-24 04:25:16.663294,3.0,APAC,India,False,False,2024-11,2024-11-18/2024-11-24,Saturday,2
TKT-003944,2024-09-24 08:00:00,Chat,Booking Modification,Low,Agent_019,Team_Gamma,189.8362122128659,0.8408716357017871,Resolved,2024-09-24 08:50:27.137889,3.0,EMEA,UAE,False,True,2024-09,2024-09-23/2024-09-29,Tuesday,8
TKT-003945,2024-03-03 16:00:00,Self-Service,Cancellation Request,Medium,Agent_007,Team_Beta,15.786834590490223,30.41190805835692,In Progress,,,EMEA,Germany,True,False,2024-03,2024-02-26/2024-03-03,Sunday,16
TKT-003946,2024-06-12 12:00:00,Chat,Payment Issue,Medium,Agent_013,Team_Gamma,148.21643234916414,3.7787522370753495,Resolved,2024-06-12 15:46:43.508053,2.0,APAC,Singapore,False,True,2024-06,2024-06-10/2024-06-16,Wednesday,12
TKT-003947,2024-12-24 23:00:00,Email,Refund Request,Medium,Agent_022,Team_Alpha,184.87755856483133,26.350780835804272,Resolved,2024-12-26 01:21:02.811009,5.0,APAC,Singapore,False,False,2024-12,2024-12-23/2024-12-29,Tuesday,23
TKT-003948,2024-07-05 21:00:00,Phone,Property Question,Medium,Agent_005,Team_Delta,5.910981207634379,20.024490901070322,Resolved,2024-07-06 17:01:28.167244,1.0,APAC,India,True,True,2024-07,2024-07-01/2024-07-07,Friday,21
TKT-003949,2024-12-03 12:00:00,Chat,Cancellation Request,Critical,Agent_016,Team_Alpha,11.565409146537803,0.5,Resolved,2024-12-03 12:30:00.000000,2.0,APAC,Thailand,True,True,2024-12,2024-12-02/2024-12-08,Tuesday,12
TKT-003950,2024-12-27 20:00:00,Email,Cancellation Request,Medium,Agent_004,Team_Alpha,49.10607157207748,93.74334347285274,Resolved,2024-12-31 17:44:36.036502,1.0,APAC,India,False,False,2024-12,2024-12-23/2024-12-29,Friday,20
TKT-003951,2024-01-08 23:00:00,Chat,Cancellation Request,Low,Agent_005,Team_Gamma,306.11599009341086,17.267298741997877,Resolved,2024-01-09 16:16:02.275471,3.0,APAC,India,False,True,2024-01,2024-01-08/2024-01-14,Monday,23
TKT-003952,2024-12-28 02:00:00,Social Media,Booking Modification,Low,Agent_020,Team_Beta,296.8603673316996,3.857713575356224,Resolved,2024-12-28 05:51:27.768871,2.0,APAC,Australia,False,True,2024-12,2024-12-23/2024-12-29,Saturday,2
TKT-003953,2024-07-23 21:00:00,Chat,Refund Request,Critical,Agent_019,Team_Gamma,11.099177853510351,5.780440688773325,Resolved,2024-07-24 02:46:49.586480,5.0,EMEA,UAE,True,True,2024-07,2024-07-22/2024-07-28,Tuesday,21
TKT-003954,2024-08-30 23:00:00,Phone,General Inquiry,Medium,Agent_023,Team_Beta,97.43501220951111,3.95565007927722,Resolved,2024-08-31 02:57:20.340285,3.0,EMEA,UK,False,True,2024-08,2024-08-26/2024-09-01,Friday,23
TKT-003955,2024-06-29 02:00:00,Phone,Booking Modification,High,Agent_006,Team_Alpha,1.8774332072012807,0.5,Resolved,2024-06-29 02:30:00.000000,5.0,APAC,Japan,True,True,2024-06,2024-06-24/2024-06-30,Saturday,2
TKT-003956,2024-10-18 15:00:00,Chat,Booking Modification,Low,Agent_004,Team_Alpha,18.590316175901105,32.76405703489432,Escalated,,,APAC,Singapore,True,False,2024-10,2024-10-14/2024-10-20,Friday,15
TKT-003957,2024-10-30 10:00:00,Chat,Booking Modification,Medium,Agent_025,Team_Delta,5.639092327514446,3.3399996782903054,Resolved,2024-10-30 13:20:23.998842,1.0,Americas,USA,True,True,2024-10,2024-10-28/2024-11-03,Wednesday,10
TKT-003958,2024-03-19 02:00:00,Email,Technical Issue,Medium,Agent_001,Team_Delta,4.294898378869461,96.9880277951677,In Progress,,,APAC,Thailand,True,False,2024-03,2024-03-18/2024-03-24,Tuesday,2
TKT-003959,2024-07-17 11:00:00,Chat,Technical Issue,Low,Agent_017,Team_Gamma,52.3020020305333,0.5023468818995382,Resolved,2024-07-17 11:30:08.448775,5.0,APAC,Singapore,False,True,2024-07,2024-07-15/2024-07-21,Wednesday,11
TKT-003960,2024-12-18 16:00:00,Phone,Refund Request,Medium,Agent_009,Team_Beta,51.83466632168862,1.8919602581738744,Resolved,2024-12-18 17:53:31.056929,2.0,APAC,Japan,False,True,2024-12,2024-12-16/2024-12-22,Wednesday,16
TKT-003961,2024-02-13 19:00:00,Phone,Refund Request,Medium,Agent_016,Team_Delta,19.711282807329013,64.49267921331254,In Progress,,,EMEA,UK,True,False,2024-02,2024-02-12/2024-02-18,Tuesday,19
TKT-003962,2024-11-10 02:00:00,Email,Cancellation Request,Medium,Agent_023,Team_Delta,57.331749164390274,6.578644399734861,Resolved,2024-11-10 08:34:43.119839,1.0,APAC,Japan,False,True,2024-11,2024-11-04/2024-11-10,Sunday,2
TKT-003963,2024-11-04 19:00:00,Email,Property Question,High,Agent_002,Team_Alpha,25.745588748046902,14.555079501521803,In Progress,,,Americas,Canada,True,True,2024-11,2024-11-04/2024-11-10,Monday,19
TKT-003964,2024-09-20 08:00:00,Email,Technical Issue,High,Agent_011,Team_Alpha,16.458861410199148,2.2362776655862016,Resolved,2024-09-20 10:14:10.599596,2.0,APAC,Singapore,True,True,2024-09,2024-09-16/2024-09-22,Friday,8
TKT-003965,2024-03-28 17:00:00,Phone,Cancellation Request,High,Agent_005,Team_Gamma,9.385264519639472,0.5,Resolved,2024-03-28 17:30:00.000000,1.0,APAC,Thailand,True,True,2024-03,2024-03-25/2024-03-31,Thursday,17
TKT-003966,2024-01-13 19:00:00,Email,Cancellation Request,High,Agent_013,Team_Gamma,5.254375537720199,0.5,Resolved,2024-01-13 19:30:00.000000,2.0,EMEA,Germany,True,True,2024-01,2024-01-08/2024-01-14,Saturday,19
TKT-003967,2024-11-18 09:00:00,Chat,Property Question,Medium,Agent_020,Team_Beta,5.978238908108378,7.969826440272168,Resolved,2024-11-18 16:58:11.375185,3.0,APAC,Singapore,True,True,2024-11,2024-11-18/2024-11-24,Monday,9
TKT-003968,2024-05-19 23:00:00,Chat,Property Question,Low,Agent_017,Team_Delta,81.66369110237164,30.81321520776281,In Progress,,,APAC,India,False,False,2024-05,2024-05-13/2024-05-19,Sunday,23
TKT-003969,2024-05-12 08:00:00,Email,Property Question,High,Agent_025,Team_Alpha,19.073015867945223,0.5,Resolved,2024-05-12 08:30:00.000000,2.0,EMEA,France,True,True,2024-05,2024-05-06/2024-05-12,Sunday,8
TKT-003970,2024-02-22 03:00:00,Email,Property Question,Medium,Agent_015,Team_Beta,35.757509513170426,20.883365882946293,Resolved,2024-02-22 23:53:00.117179,3.0,APAC,Singapore,False,True,2024-02,2024-02-19/2024-02-25,Thursday,3
TKT-003971,2024-08-11 14:00:00,Email,Technical Issue,Low,Agent_022,Team_Delta,153.3926759957233,19.48596323320398,Resolved,2024-08-12 09:29:09.467640,4.0,Americas,USA,False,True,2024-08,2024-08-05/2024-08-11,Sunday,14
TKT-003972,2024-03-04 05:00:00,Chat,Property Question,Medium,Agent_012,Team_Beta,18.373438226241987,11.869152983346055,Resolved,2024-03-04 16:52:08.950740,5.0,EMEA,UK,True,True,2024-03,2024-03-04/2024-03-10,Monday,5
TKT-003973,2024-09-16 10:00:00,Phone,Cancellation Request,Low,Agent_006,Team_Beta,8.295782410331658,14.54465277980044,Resolved,2024-09-17 00:32:40.750007,1.0,APAC,Japan,True,True,2024-09,2024-09-16/2024-09-22,Monday,10
TKT-003974,2024-08-09 01:00:00,Chat,Technical Issue,Medium,Agent_020,Team_Gamma,66.35074461667982,18.071836011689676,Resolved,2024-08-09 19:04:18.609642,5.0,APAC,Thailand,False,True,2024-08,2024-08-05/2024-08-11,Friday,1
TKT-003975,2024-09-01 13:00:00,Chat,Cancellation Request,Low,Agent_013,Team_Delta,29.772926286475457,12.553153254009736,Resolved,2024-09-02 01:33:11.351714,3.0,APAC,India,True,True,2024-09,2024-08-26/2024-09-01,Sunday,13
TKT-003976,2024-11-30 23:00:00,Email,Payment Issue,Low,Agent_018,Team_Beta,114.94264157196865,10.427048096808761,Resolved,2024-12-01 09:25:37.373149,3.0,EMEA,UAE,False,True,2024-11,2024-11-25/2024-12-01,Saturday,23
TKT-003977,2024-07-22 19:00:00,Chat,Booking Modification,Critical,Agent_024,Team_Beta,8.155676654715178,4.426349695396384,Resolved,2024-07-22 23:25:34.858903,3.0,EMEA,Germany,True,True,2024-07,2024-07-22/2024-07-28,Monday,19
TKT-003978,2024-07-27 00:00:00,Email,Property Question,High,Agent_015,Team_Beta,2.2468281491910775,2.9712392651298805,Resolved,2024-07-27 02:58:16.461354,2.0,Americas,Canada,True,True,2024-07,2024-07-22/2024-07-28,Saturday,0
TKT-003979,2024-03-22 17:00:00,Email,Property Question,High,Agent_015,Team_Gamma,13.688018551854771,0.5,Resolved,2024-03-22 17:30:00.000000,5.0,APAC,Japan,True,True,2024-03,2024-03-18/2024-03-24,Friday,17
TKT-003980,2024-04-29 07:00:00,Email,General Inquiry,Medium,Agent_008,Team_Gamma,52.6125072462761,6.2828163307612,In Progress,,,Americas,USA,False,True,2024-04,2024-04-29/2024-05-05,Monday,7
TKT-003981,2024-10-02 03:00:00,Email,Cancellation Request,High,Agent_019,Team_Alpha,20.587698389458104,2.225886006252084,Resolved,2024-10-02 05:13:33.189623,3.0,APAC,India,True,True,2024-10,2024-09-30/2024-10-06,Wednesday,3
TKT-003982,2024-07-09 07:00:00,Chat,Cancellation Request,High,Agent_023,Team_Gamma,2.39666290821227,8.808836194794392,Resolved,2024-07-09 15:48:31.810301,4.0,APAC,Japan,True,True,2024-07,2024-07-08/2024-07-14,Tuesday,7
TKT-003983,2024-09-28 09:00:00,Chat,Payment Issue,Medium,Agent_014,Team_Gamma,78.46349886896348,0.810247857370786,Resolved,2024-09-28 09:48:36.892287,3.0,Americas,Canada,False,True,2024-09,2024-09-23/2024-09-29,Saturday,9
TKT-003984,2024-06-15 21:00:00,Social Media,Booking Modification,Critical,Agent_007,Team_Delta,1.0,1.3011315052575698,Resolved,2024-06-15 22:18:04.073419,5.0,APAC,India,True,True,2024-06,2024-06-10/2024-06-16,Saturday,21
TKT-003985,2024-01-08 15:00:00,Email,Refund Request,Low,Agent_014,Team_Delta,87.97221320467739,37.70851165594876,Resolved,2024-01-10 04:42:30.641961,3.0,Americas,USA,False,False,2024-01,2024-01-08/2024-01-14,Monday,15
TKT-003986,2024-11-19 03:00:00,Email,Payment Issue,High,Agent_005,Team_Beta,8.788968606350636,31.091497815924033,In Progress,,,APAC,India,True,False,2024-11,2024-11-18/2024-11-24,Tuesday,3
TKT-003987,2024-05-19 22:00:00,Chat,Property Question,Medium,Agent_015,Team_Alpha,11.282765589354355,4.765018111649882,Resolved,2024-05-20 02:45:54.065202,3.0,APAC,Japan,True,True,2024-05,2024-05-13/2024-05-19,Sunday,22
TKT-003988,2024-10-02 15:00:00,Email,Technical Issue,Medium,Agent_021,Team_Gamma,16.174663058454556,23.724336684213498,Resolved,2024-10-03 14:43:27.612063,1.0,EMEA,UAE,True,True,2024-10,2024-09-30/2024-10-06,Wednesday,15
TKT-003989,2024-10-10 05:00:00,Email,Cancellation Request,Low,Agent_015,Team_Delta,21.557768842023545,10.842884887072525,Resolved,2024-10-10 15:50:34.385593,3.0,EMEA,France,True,True,2024-10,2024-10-07/2024-10-13,Thursday,5
TKT-003990,2024-12-29 16:00:00,Email,Refund Request,Medium,Agent_024,Team_Alpha,24.959204275065396,28.620262207154887,Resolved,2024-12-30 20:37:12.943946,5.0,Americas,Brazil,True,False,2024-12,2024-12-23/2024-12-29,Sunday,16
TKT-003991,2024-11-15 22:00:00,Phone,Cancellation Request,Medium,Agent_004,Team_Delta,1.6270549415191382,19.435754458776696,Resolved,2024-11-16 17:26:08.716052,1.0,Americas,USA,True,True,2024-11,2024-11-11/2024-11-17,Friday,22
TKT-003992,2024-08-25 10:00:00,Chat,Payment Issue,Critical,Agent_001,Team_Beta,10.98731041601952,0.5,Resolved,2024-08-25 10:30:00.000000,1.0,APAC,Singapore,True,True,2024-08,2024-08-19/2024-08-25,Sunday,10
TKT-003993,2024-02-23 01:00:00,Chat,Refund Request,Critical,Agent_017,Team_Gamma,1.0,1.8289078840307267,Resolved,2024-02-23 02:49:44.068383,3.0,APAC,Thailand,True,True,2024-02,2024-02-19/2024-02-25,Friday,1
TKT-003994,2024-10-04 05:00:00,Phone,Refund Request,Critical,Agent_025,Team_Beta,10.858563005523763,1.8549881255407104,Resolved,2024-10-04 06:51:17.957252,3.0,EMEA,France,True,True,2024-10,2024-09-30/2024-10-06,Friday,5
TKT-003995,2024-02-15 16:00:00,Social Media,Booking Modification,Low,Agent_020,Team_Beta,239.0397430956495,18.45089708250169,Resolved,2024-02-16 10:27:03.229497,4.0,EMEA,UK,False,True,2024-02,2024-02-12/2024-02-18,Thursday,16
TKT-003996,2024-11-29 10:00:00,Chat,Booking Modification,Critical,Agent_001,Team_Delta,3.0044556370775517,0.6491307611587368,Resolved,2024-11-29 10:38:56.870740,5.0,Americas,USA,True,True,2024-11,2024-11-25/2024-12-01,Friday,10
TKT-003997,2024-06-25 23:00:00,Email,Booking Modification,Medium,Agent_016,Team_Alpha,30.987401332378578,6.095683675297343,Resolved,2024-06-26 05:05:44.461231,5.0,APAC,Australia,False,True,2024-06,2024-06-24/2024-06-30,Tuesday,23
TKT-003998,2024-08-09 10:00:00,Chat,Payment Issue,High,Agent_013,Team_Gamma,5.391184746923871,0.5,Resolved,2024-08-09 10:30:00.000000,2.0,APAC,Japan,True,True,2024-08,2024-08-05/2024-08-11,Friday,10
TKT-003999,2024-05-19 18:00:00,Chat,General Inquiry,Low,Agent_018,Team_Alpha,692.1831595386882,0.5,Resolved,2024-05-19 18:30:00.000000,2.0,EMEA,UK,False,True,2024-05,2024-05-13/2024-05-19,Sunday,18
TKT-004000,2024-01-12 06:00:00,Chat,Property Question,Medium,Agent_010,Team_Beta,49.99524021084304,21.385902140279537,Resolved,2024-01-13 03:23:09.247705,5.0,APAC,Thailand,False,True,2024-01,2024-01-08/2024-01-14,Friday,6
TKT-004001,2024-02-19 10:00:00,Chat,Cancellation Request,Critical,Agent_023,Team_Gamma,15.162840900399758,0.6891085683119366,Resolved,2024-02-19 10:41:20.790846,3.0,APAC,Singapore,True,True,2024-02,2024-02-19/2024-02-25,Monday,10
TKT-004002,2024-09-19 17:00:00,Phone,Refund Request,High,Agent_018,Team_Beta,8.036943262290112,1.6541011793820046,In Progress,,,EMEA,Germany,True,True,2024-09,2024-09-16/2024-09-22,Thursday,17
TKT-004003,2024-04-09 22:00:00,Email,Cancellation Request,Medium,Agent_017,Team_Delta,96.5575376450617,27.704217020548285,Resolved,2024-04-11 01:42:15.181274,1.0,Americas,Canada,False,False,2024-04,2024-04-08/2024-04-14,Tuesday,22
TKT-004004,2024-10-18 11:00:00,Chat,Payment Issue,High,Agent_009,Team_Alpha,8.919485748668578,6.774251336268252,In Progress,,,APAC,Australia,True,True,2024-10,2024-10-14/2024-10-20,Friday,11
TKT-004005,2024-10-31 03:00:00,Chat,Account Access,Low,Agent_014,Team_Alpha,241.93443622662184,118.30143756977836,Resolved,2024-11-05 01:18:05.175251,4.0,APAC,Japan,False,False,2024-10,2024-10-28/2024-11-03,Thursday,3
TKT-004006,2024-06-23 06:00:00,Phone,Refund Request,Medium,Agent_021,Team_Beta,6.3147440598411,64.00644438392366,In Progress,,,Americas,USA,True,False,2024-06,2024-06-17/2024-06-23,Sunday,6
TKT-004007,2024-04-02 22:00:00,Chat,Refund Request,Medium,Agent_013,Team_Alpha,45.58281736147525,46.70251205347635,Resolved,2024-04-04 20:42:09.043393,3.0,Americas,USA,False,False,2024-04,2024-04-01/2024-04-07,Tuesday,22
TKT-004008,2024-09-28 07:00:00,Email,Cancellation Request,Low,Agent_020,Team_Alpha,136.24691428212668,6.496367040441316,Resolved,2024-09-28 13:29:46.921346,1.0,APAC,Singapore,False,True,2024-09,2024-09-23/2024-09-29,Saturday,7
TKT-004009,2024-01-06 08:00:00,Chat,Refund Request,Low,Agent_020,Team_Beta,128.11319493661352,78.97536049041794,Resolved,2024-01-09 14:58:31.297766,5.0,EMEA,UK,False,False,2024-01,2024-01-01/2024-01-07,Saturday,8
TKT-004010,2024-06-02 00:00:00,Email,Booking Modification,Low,Agent_014,Team_Gamma,71.09366650943005,56.8286315212919,In Progress,,,APAC,India,False,False,2024-06,2024-05-27/2024-06-02,Sunday,0
TKT-004011,2024-07-17 13:00:00,Chat,Property Question,Medium,Agent_011,Team_Delta,51.82864317185753,34.5863869600294,Resolved,2024-07-18 23:35:10.993056,3.0,Americas,USA,False,False,2024-07,2024-07-15/2024-07-21,Wednesday,13
